StartTime,EndTime,AreaID,UnitName,quantity_B19,hourly_time,total_green_energy,Load
2022-02-03 18:00:00+00:00,2022-02-03 19:00:00+00:00,10Y1001A1001A92E,MAW,1906,2022-02-03 18:00:00+00:00,1906,2470.0
2022-02-03 19:00:00+00:00,2022-02-03 20:00:00+00:00,10Y1001A1001A92E,MAW,1656,2022-02-03 19:00:00+00:00,1656,2301.0
2022-02-03 20:00:00+00:00,2022-02-03 21:00:00+00:00,10Y1001A1001A92E,MAW,1620,2022-02-03 20:00:00+00:00,1620,2099.0
2022-02-03 21:00:00+00:00,2022-02-03 22:00:00+00:00,10Y1001A1001A92E,MAW,1393,2022-02-03 21:00:00+00:00,1393,1933.0
2022-02-03 22:00:00+00:00,2022-02-03 23:00:00+00:00,10Y1001A1001A92E,MAW,1023,2022-02-03 22:00:00+00:00,1023,1751.0
2022-02-03 23:00:00+00:00,2022-02-04 00:00:00+00:00,10Y1001A1001A92E,MAW,1067,2022-02-03 23:00:00+00:00,1067,1582.0
2022-02-04 00:00:00+00:00,2022-02-04 01:00:00+00:00,10Y1001A1001A92E,MAW,1320,2022-02-04 00:00:00+00:00,1320,1405.0
2022-02-04 01:00:00+00:00,2022-02-04 02:00:00+00:00,10Y1001A1001A92E,MAW,1304,2022-02-04 01:00:00+00:00,1304,1279.0
2022-02-04 02:00:00+00:00,2022-02-04 03:00:00+00:00,10Y1001A1001A92E,MAW,1364,2022-02-04 02:00:00+00:00,1364,1256.0
2022-02-04 03:00:00+00:00,2022-02-04 04:00:00+00:00,10Y1001A1001A92E,MAW,1458,2022-02-04 03:00:00+00:00,1458,1188.0
2022-02-04 04:00:00+00:00,2022-02-04 05:00:00+00:00,10Y1001A1001A92E,MAW,1306,2022-02-04 04:00:00+00:00,1306,1155.0
2022-02-04 05:00:00+00:00,2022-02-04 06:00:00+00:00,10Y1001A1001A92E,MAW,1452,2022-02-04 05:00:00+00:00,1452,1142.0
2022-02-04 06:00:00+00:00,2022-02-04 07:00:00+00:00,10Y1001A1001A92E,MAW,1410,2022-02-04 06:00:00+00:00,1410,1169.0
2022-02-04 07:00:00+00:00,2022-02-04 08:00:00+00:00,10Y1001A1001A92E,MAW,1625,2022-02-04 07:00:00+00:00,1625,1258.0
2022-02-04 08:00:00+00:00,2022-02-04 09:00:00+00:00,10Y1001A1001A92E,MAW,1806,2022-02-04 08:00:00+00:00,1806,1389.0
2022-02-04 09:00:00+00:00,2022-02-04 10:00:00+00:00,10Y1001A1001A92E,MAW,2432,2022-02-04 09:00:00+00:00,2432,1543.0
2022-02-04 10:00:00+00:00,2022-02-04 11:00:00+00:00,10Y1001A1001A92E,MAW,2342,2022-02-04 10:00:00+00:00,2342,1748.0
2022-02-04 11:00:00+00:00,2022-02-04 12:00:00+00:00,10Y1001A1001A92E,MAW,2788,2022-02-04 11:00:00+00:00,2788,1922.0
2022-02-04 12:00:00+00:00,2022-02-04 13:00:00+00:00,10Y1001A1001A92E,MAW,2940,2022-02-04 12:00:00+00:00,2940,2039.0
2022-02-04 13:00:00+00:00,2022-02-04 14:00:00+00:00,10Y1001A1001A92E,MAW,2612,2022-02-04 13:00:00+00:00,2612,2172.0
2022-02-04 14:00:00+00:00,2022-02-04 15:00:00+00:00,10Y1001A1001A92E,MAW,2642,2022-02-04 14:00:00+00:00,2642,1087.0
2022-02-04 15:00:00+00:00,2022-02-04 16:00:00+00:00,10Y1001A1001A92E,MAW,2284,2022-02-04 15:00:00+00:00,2284,1064.0
2022-02-04 16:00:00+00:00,2022-02-04 17:00:00+00:00,10Y1001A1001A92E,MAW,2089,2022-02-04 16:00:00+00:00,2089,2185.0
2022-02-04 17:00:00+00:00,2022-02-04 18:00:00+00:00,10Y1001A1001A92E,MAW,2367,2022-02-04 17:00:00+00:00,2367,2470.0
2022-02-04 18:00:00+00:00,2022-02-04 19:00:00+00:00,10Y1001A1001A92E,MAW,1927,2022-02-04 18:00:00+00:00,1927,2586.0
2022-02-04 19:00:00+00:00,2022-02-04 20:00:00+00:00,10Y1001A1001A92E,MAW,1601,2022-02-04 19:00:00+00:00,1601,2394.0
2022-02-04 20:00:00+00:00,2022-02-04 21:00:00+00:00,10Y1001A1001A92E,MAW,1722,2022-02-04 20:00:00+00:00,1722,2227.0
2022-02-04 21:00:00+00:00,2022-02-04 22:00:00+00:00,10Y1001A1001A92E,MAW,1726,2022-02-04 21:00:00+00:00,1726,2048.0
2022-02-04 22:00:00+00:00,2022-02-04 23:00:00+00:00,10Y1001A1001A92E,MAW,1846,2022-02-04 22:00:00+00:00,1846,1835.0
2022-02-04 23:00:00+00:00,2022-02-05 00:00:00+00:00,10Y1001A1001A92E,MAW,2024,2022-02-04 23:00:00+00:00,2024,1622.0
2022-02-05 00:00:00+00:00,2022-02-05 01:00:00+00:00,10Y1001A1001A92E,MAW,2356,2022-02-05 00:00:00+00:00,2356,1430.0
2022-02-05 01:00:00+00:00,2022-02-05 02:00:00+00:00,10Y1001A1001A92E,MAW,2588,2022-02-05 01:00:00+00:00,2588,1299.0
2022-02-05 02:00:00+00:00,2022-02-05 03:00:00+00:00,10Y1001A1001A92E,MAW,2847,2022-02-05 02:00:00+00:00,2847,1275.0
2022-02-05 03:00:00+00:00,2022-02-05 04:00:00+00:00,10Y1001A1001A92E,MAW,2799,2022-02-05 03:00:00+00:00,2799,1240.0
2022-02-05 04:00:00+00:00,2022-02-05 05:00:00+00:00,10Y1001A1001A92E,MAW,2851,2022-02-05 04:00:00+00:00,2851,1198.0
2022-02-05 05:00:00+00:00,2022-02-05 06:00:00+00:00,10Y1001A1001A92E,MAW,2758,2022-02-05 05:00:00+00:00,2758,1206.0
2022-02-05 06:00:00+00:00,2022-02-05 07:00:00+00:00,10Y1001A1001A92E,MAW,2808,2022-02-05 06:00:00+00:00,2808,1330.0
2022-02-05 07:00:00+00:00,2022-02-05 08:00:00+00:00,10Y1001A1001A92E,MAW,3166,2022-02-05 07:00:00+00:00,3166,1667.0
2022-02-05 08:00:00+00:00,2022-02-05 09:00:00+00:00,10Y1001A1001A92E,MAW,3704,2022-02-05 08:00:00+00:00,3704,2162.0
2022-02-05 09:00:00+00:00,2022-02-05 10:00:00+00:00,10Y1001A1001A92E,MAW,4054,2022-02-05 09:00:00+00:00,4054,2355.0
2022-02-05 10:00:00+00:00,2022-02-05 11:00:00+00:00,10Y1001A1001A92E,MAW,4073,2022-02-05 10:00:00+00:00,4073,2435.0
2022-02-05 11:00:00+00:00,2022-02-05 12:00:00+00:00,10Y1001A1001A92E,MAW,4097,2022-02-05 11:00:00+00:00,4097,2429.0
2022-02-05 12:00:00+00:00,2022-02-05 13:00:00+00:00,10Y1001A1001A92E,MAW,4115,2022-02-05 12:00:00+00:00,4115,2415.0
2022-02-05 13:00:00+00:00,2022-02-05 14:00:00+00:00,10Y1001A1001A92E,MAW,4120,2022-02-05 13:00:00+00:00,4120,2418.0
2022-02-05 14:00:00+00:00,2022-02-05 15:00:00+00:00,10Y1001A1001A92E,MAW,3808,2022-02-05 14:00:00+00:00,3808,2361.0
2022-02-05 15:00:00+00:00,2022-02-05 16:00:00+00:00,10Y1001A1001A92E,MAW,3550,2022-02-05 15:00:00+00:00,3550,2326.0
2022-02-05 16:00:00+00:00,2022-02-05 17:00:00+00:00,10Y1001A1001A92E,MAW,3754,2022-02-05 16:00:00+00:00,3754,2402.0
2022-02-05 17:00:00+00:00,2022-02-05 18:00:00+00:00,10Y1001A1001A92E,MAW,3601,2022-02-05 17:00:00+00:00,3601,2718.0
2022-02-05 18:00:00+00:00,2022-02-05 19:00:00+00:00,10Y1001A1001A92E,MAW,3393,2022-02-05 18:00:00+00:00,3393,2809.0
2022-02-05 19:00:00+00:00,2022-02-05 20:00:00+00:00,10Y1001A1001A92E,MAW,3022,2022-02-05 19:00:00+00:00,3022,2564.0
2022-02-05 20:00:00+00:00,2022-02-05 21:00:00+00:00,10Y1001A1001A92E,MAW,2884,2022-02-05 20:00:00+00:00,2884,2404.0
2022-02-05 21:00:00+00:00,2022-02-05 22:00:00+00:00,10Y1001A1001A92E,MAW,2504,2022-02-05 21:00:00+00:00,2504,2227.0
2022-02-05 22:00:00+00:00,2022-02-05 23:00:00+00:00,10Y1001A1001A92E,MAW,2646,2022-02-05 22:00:00+00:00,2646,2005.0
2022-02-05 23:00:00+00:00,2022-02-06 00:00:00+00:00,10Y1001A1001A92E,MAW,2573,2022-02-05 23:00:00+00:00,2573,1749.0
2022-02-06 00:00:00+00:00,2022-02-06 01:00:00+00:00,10Y1001A1001A92E,MAW,2199,2022-02-06 00:00:00+00:00,2199,1511.0
2022-02-06 01:00:00+00:00,2022-02-06 02:00:00+00:00,10Y1001A1001A92E,MAW,1977,2022-02-06 01:00:00+00:00,1977,1382.0
2022-02-06 02:00:00+00:00,2022-02-06 03:00:00+00:00,10Y1001A1001A92E,MAW,1882,2022-02-06 02:00:00+00:00,1882,1375.0
2022-02-06 03:00:00+00:00,2022-02-06 04:00:00+00:00,10Y1001A1001A92E,MAW,1722,2022-02-06 03:00:00+00:00,1722,1319.0
2022-02-06 04:00:00+00:00,2022-02-06 05:00:00+00:00,10Y1001A1001A92E,MAW,1809,2022-02-06 04:00:00+00:00,1809,1297.0
2022-02-06 05:00:00+00:00,2022-02-06 06:00:00+00:00,10Y1001A1001A92E,MAW,2079,2022-02-06 05:00:00+00:00,2079,1305.0
2022-02-06 06:00:00+00:00,2022-02-06 07:00:00+00:00,10Y1001A1001A92E,MAW,2192,2022-02-06 06:00:00+00:00,2192,1406.0
2022-02-06 07:00:00+00:00,2022-02-06 08:00:00+00:00,10Y1001A1001A92E,MAW,2600,2022-02-06 07:00:00+00:00,2600,1722.0
2022-02-06 08:00:00+00:00,2022-02-06 09:00:00+00:00,10Y1001A1001A92E,MAW,3158,2022-02-06 08:00:00+00:00,3158,2202.0
2022-02-06 09:00:00+00:00,2022-02-06 10:00:00+00:00,10Y1001A1001A92E,MAW,3459,2022-02-06 09:00:00+00:00,3459,2472.0
2022-02-06 10:00:00+00:00,2022-02-06 11:00:00+00:00,10Y1001A1001A92E,MAW,3938,2022-02-06 10:00:00+00:00,3938,2487.0
2022-02-06 11:00:00+00:00,2022-02-06 12:00:00+00:00,10Y1001A1001A92E,MAW,4056,2022-02-06 11:00:00+00:00,4056,2450.0
2022-02-06 12:00:00+00:00,2022-02-06 13:00:00+00:00,10Y1001A1001A92E,MAW,4092,2022-02-06 12:00:00+00:00,4092,2413.0
2022-02-06 13:00:00+00:00,2022-02-06 14:00:00+00:00,10Y1001A1001A92E,MAW,3944,2022-02-06 13:00:00+00:00,3944,2432.0
2022-02-06 14:00:00+00:00,2022-02-06 15:00:00+00:00,10Y1001A1001A92E,MAW,3824,2022-02-06 14:00:00+00:00,3824,2353.0
2022-02-06 15:00:00+00:00,2022-02-06 16:00:00+00:00,10Y1001A1001A92E,MAW,3686,2022-02-06 15:00:00+00:00,3686,2338.0
2022-02-06 16:00:00+00:00,2022-02-06 17:00:00+00:00,10Y1001A1001A92E,MAW,3281,2022-02-06 16:00:00+00:00,3281,2420.0
2022-02-06 17:00:00+00:00,2022-02-06 18:00:00+00:00,10Y1001A1001A92E,MAW,2565,2022-02-06 17:00:00+00:00,2565,2719.0
2022-02-06 18:00:00+00:00,2022-02-06 19:00:00+00:00,10Y1001A1001A92E,MAW,2391,2022-02-06 18:00:00+00:00,2391,2855.0
2022-02-06 19:00:00+00:00,2022-02-06 20:00:00+00:00,10Y1001A1001A92E,MAW,2169,2022-02-06 19:00:00+00:00,2169,2620.0
2022-02-06 20:00:00+00:00,2022-02-06 21:00:00+00:00,10Y1001A1001A92E,MAW,1397,2022-02-06 20:00:00+00:00,1397,2423.0
2022-02-06 21:00:00+00:00,2022-02-06 22:00:00+00:00,10Y1001A1001A92E,MAW,807,2022-02-06 21:00:00+00:00,807,2235.0
2022-02-06 22:00:00+00:00,2022-02-06 23:00:00+00:00,10Y1001A1001A92E,MAW,508,2022-02-06 22:00:00+00:00,508,2002.0
2022-02-06 23:00:00+00:00,2022-02-07 00:00:00+00:00,10Y1001A1001A92E,MAW,435,2022-02-06 23:00:00+00:00,435,1737.0
2022-02-07 00:00:00+00:00,2022-02-07 01:00:00+00:00,10Y1001A1001A92E,MAW,399,2022-02-07 00:00:00+00:00,399,1500.0
2022-02-07 01:00:00+00:00,2022-02-07 02:00:00+00:00,10Y1001A1001A92E,MAW,455,2022-02-07 01:00:00+00:00,455,1370.0
2022-02-07 02:00:00+00:00,2022-02-07 03:00:00+00:00,10Y1001A1001A92E,MAW,661,2022-02-07 02:00:00+00:00,661,1346.0
2022-02-07 03:00:00+00:00,2022-02-07 04:00:00+00:00,10Y1001A1001A92E,MAW,1202,2022-02-07 03:00:00+00:00,1202,1307.0
2022-02-07 04:00:00+00:00,2022-02-07 05:00:00+00:00,10Y1001A1001A92E,MAW,1780,2022-02-07 04:00:00+00:00,1780,1271.0
2022-02-07 05:00:00+00:00,2022-02-07 06:00:00+00:00,10Y1001A1001A92E,MAW,1924,2022-02-07 05:00:00+00:00,1924,641.0
2022-02-07 06:00:00+00:00,2022-02-07 07:00:00+00:00,10Y1001A1001A92E,MAW,1903,2022-02-07 06:00:00+00:00,1903,737.0
2022-02-07 07:00:00+00:00,2022-02-07 08:00:00+00:00,10Y1001A1001A92E,MAW,2107,2022-02-07 07:00:00+00:00,2107,1757.0
2022-02-07 08:00:00+00:00,2022-02-07 09:00:00+00:00,10Y1001A1001A92E,MAW,2118,2022-02-07 08:00:00+00:00,2118,2242.0
2022-02-07 09:00:00+00:00,2022-02-07 10:00:00+00:00,10Y1001A1001A92E,MAW,2744,2022-02-07 09:00:00+00:00,2744,2414.0
2022-02-07 10:00:00+00:00,2022-02-07 10:30:00+00:00,10Y1001A1001A92E,MAW,1498,2022-02-07 10:00:00+00:00,1498,2502.0
2022-02-07 11:00:00+00:00,2022-02-07 12:00:00+00:00,10Y1001A1001A92E,MAW,1714,2022-02-07 11:00:00+00:00,1714,2505.0
2022-02-07 12:00:00+00:00,2022-02-07 13:00:00+00:00,10Y1001A1001A92E,MAW,3506,2022-02-07 12:00:00+00:00,3506,2473.0
2022-02-07 13:00:00+00:00,2022-02-07 14:00:00+00:00,10Y1001A1001A92E,MAW,3260,2022-02-07 13:00:00+00:00,3260,2454.0
2022-02-07 14:00:00+00:00,2022-02-07 15:00:00+00:00,10Y1001A1001A92E,MAW,3222,2022-02-07 14:00:00+00:00,3222,1182.0
2022-02-07 15:00:00+00:00,2022-02-07 16:00:00+00:00,10Y1001A1001A92E,MAW,3298,2022-02-07 15:00:00+00:00,3298,0.0
2022-02-07 16:00:00+00:00,2022-02-07 17:00:00+00:00,10Y1001A1001A92E,MAW,3443,2022-02-07 16:00:00+00:00,3443,1233.0
2022-02-07 17:00:00+00:00,2022-02-07 18:00:00+00:00,10Y1001A1001A92E,MAW,3610,2022-02-07 17:00:00+00:00,3610,2741.0
2022-02-07 18:00:00+00:00,2022-02-07 19:00:00+00:00,10Y1001A1001A92E,MAW,3490,2022-02-07 18:00:00+00:00,3490,2900.0
2022-02-07 19:00:00+00:00,2022-02-07 20:00:00+00:00,10Y1001A1001A92E,MAW,3529,2022-02-07 19:00:00+00:00,3529,2655.0
2022-02-07 20:00:00+00:00,2022-02-07 21:00:00+00:00,10Y1001A1001A92E,MAW,3509,2022-02-07 20:00:00+00:00,3509,2479.0
2022-02-07 21:00:00+00:00,2022-02-07 22:00:00+00:00,10Y1001A1001A92E,MAW,3362,2022-02-07 21:00:00+00:00,3362,2276.0
2022-02-07 22:00:00+00:00,2022-02-07 23:00:00+00:00,10Y1001A1001A92E,MAW,2536,2022-02-07 22:00:00+00:00,2536,2060.0
2022-02-07 23:00:00+00:00,2022-02-08 00:00:00+00:00,10Y1001A1001A92E,MAW,2576,2022-02-07 23:00:00+00:00,2576,1792.0
2022-02-08 00:00:00+00:00,2022-02-08 01:00:00+00:00,10Y1001A1001A92E,MAW,2594,2022-02-08 00:00:00+00:00,2594,1547.0
2022-02-08 01:00:00+00:00,2022-02-08 02:00:00+00:00,10Y1001A1001A92E,MAW,2516,2022-02-08 01:00:00+00:00,2516,1409.0
2022-02-08 02:00:00+00:00,2022-02-08 03:00:00+00:00,10Y1001A1001A92E,MAW,2275,2022-02-08 02:00:00+00:00,2275,1407.0
2022-02-08 03:00:00+00:00,2022-02-08 04:00:00+00:00,10Y1001A1001A92E,MAW,2121,2022-02-08 03:00:00+00:00,2121,1348.0
2022-02-08 04:00:00+00:00,2022-02-08 05:00:00+00:00,10Y1001A1001A92E,MAW,1893,2022-02-08 04:00:00+00:00,1893,1328.0
2022-02-08 05:00:00+00:00,2022-02-08 06:00:00+00:00,10Y1001A1001A92E,MAW,1598,2022-02-08 05:00:00+00:00,1598,1334.0
2022-02-08 06:00:00+00:00,2022-02-08 07:00:00+00:00,10Y1001A1001A92E,MAW,1303,2022-02-08 06:00:00+00:00,1303,1447.0
2022-02-08 07:00:00+00:00,2022-02-08 08:00:00+00:00,10Y1001A1001A92E,MAW,1166,2022-02-08 07:00:00+00:00,1166,1758.0
2022-02-08 08:00:00+00:00,2022-02-08 09:00:00+00:00,10Y1001A1001A92E,MAW,1188,2022-02-08 08:00:00+00:00,1188,2244.0
2022-02-08 09:00:00+00:00,2022-02-08 10:00:00+00:00,10Y1001A1001A92E,MAW,1494,2022-02-08 09:00:00+00:00,1494,2446.0
2022-02-08 10:00:00+00:00,2022-02-08 11:00:00+00:00,10Y1001A1001A92E,MAW,1954,2022-02-08 10:00:00+00:00,1954,2531.0
2022-02-08 11:00:00+00:00,2022-02-08 12:00:00+00:00,10Y1001A1001A92E,MAW,2304,2022-02-08 11:00:00+00:00,2304,2553.0
2022-02-08 12:00:00+00:00,2022-02-08 13:00:00+00:00,10Y1001A1001A92E,MAW,2180,2022-02-08 12:00:00+00:00,2180,2569.0
2022-02-08 13:00:00+00:00,2022-02-08 14:00:00+00:00,10Y1001A1001A92E,MAW,2134,2022-02-08 13:00:00+00:00,2134,2586.0
2022-02-08 14:00:00+00:00,2022-02-08 15:00:00+00:00,10Y1001A1001A92E,MAW,2230,2022-02-08 14:00:00+00:00,2230,2512.0
2022-02-08 15:00:00+00:00,2022-02-08 16:00:00+00:00,10Y1001A1001A92E,MAW,2364,2022-02-08 15:00:00+00:00,2364,2488.0
2022-02-08 16:00:00+00:00,2022-02-08 17:00:00+00:00,10Y1001A1001A92E,MAW,2022,2022-02-08 16:00:00+00:00,2022,2532.0
2022-02-08 17:00:00+00:00,2022-02-08 18:00:00+00:00,10Y1001A1001A92E,MAW,1806,2022-02-08 17:00:00+00:00,1806,2810.0
2022-02-08 18:00:00+00:00,2022-02-08 19:00:00+00:00,10Y1001A1001A92E,MAW,1910,2022-02-08 18:00:00+00:00,1910,2911.0
2022-02-08 19:00:00+00:00,2022-02-08 20:00:00+00:00,10Y1001A1001A92E,MAW,2068,2022-02-08 19:00:00+00:00,2068,2683.0
2022-02-08 20:00:00+00:00,2022-02-08 21:00:00+00:00,10Y1001A1001A92E,MAW,2269,2022-02-08 20:00:00+00:00,2269,2509.0
2022-02-08 21:00:00+00:00,2022-02-08 22:00:00+00:00,10Y1001A1001A92E,MAW,2312,2022-02-08 21:00:00+00:00,2312,2335.0
2022-02-08 22:00:00+00:00,2022-02-08 23:00:00+00:00,10Y1001A1001A92E,MAW,2512,2022-02-08 22:00:00+00:00,2512,2073.0
2022-02-08 23:00:00+00:00,2022-02-09 00:00:00+00:00,10Y1001A1001A92E,MAW,2731,2022-02-08 23:00:00+00:00,2731,1804.0
2022-02-09 00:00:00+00:00,2022-02-09 01:00:00+00:00,10Y1001A1001A92E,MAW,2938,2022-02-09 00:00:00+00:00,2938,1568.0
2022-02-09 01:00:00+00:00,2022-02-09 02:00:00+00:00,10Y1001A1001A92E,MAW,2573,2022-02-09 01:00:00+00:00,2573,1439.0
2022-02-09 02:00:00+00:00,2022-02-09 03:00:00+00:00,10Y1001A1001A92E,MAW,1447,2022-02-09 02:00:00+00:00,1447,1435.0
2022-02-09 03:00:00+00:00,2022-02-09 04:00:00+00:00,10Y1001A1001A92E,MAW,1294,2022-02-09 03:00:00+00:00,1294,1395.0
2022-02-09 04:00:00+00:00,2022-02-09 05:00:00+00:00,10Y1001A1001A92E,MAW,2062,2022-02-09 04:00:00+00:00,2062,1369.0
2022-02-09 05:00:00+00:00,2022-02-09 06:00:00+00:00,10Y1001A1001A92E,MAW,1973,2022-02-09 05:00:00+00:00,1973,1386.0
2022-02-09 06:00:00+00:00,2022-02-09 07:00:00+00:00,10Y1001A1001A92E,MAW,1806,2022-02-09 06:00:00+00:00,1806,1479.0
2022-02-09 07:00:00+00:00,2022-02-09 08:00:00+00:00,10Y1001A1001A92E,MAW,1836,2022-02-09 07:00:00+00:00,1836,1791.0
2022-02-09 08:00:00+00:00,2022-02-09 09:00:00+00:00,10Y1001A1001A92E,MAW,1998,2022-02-09 08:00:00+00:00,1998,2241.0
2022-02-09 09:00:00+00:00,2022-02-09 10:00:00+00:00,10Y1001A1001A92E,MAW,2130,2022-02-09 09:00:00+00:00,2130,2431.0
2022-02-09 10:00:00+00:00,2022-02-09 11:00:00+00:00,10Y1001A1001A92E,MAW,2454,2022-02-09 10:00:00+00:00,2454,2513.0
2022-02-09 11:00:00+00:00,2022-02-09 12:00:00+00:00,10Y1001A1001A92E,MAW,2415,2022-02-09 11:00:00+00:00,2415,2548.0
2022-02-09 12:00:00+00:00,2022-02-09 13:00:00+00:00,10Y1001A1001A92E,MAW,2392,2022-02-09 12:00:00+00:00,2392,2558.0
2022-02-09 13:00:00+00:00,2022-02-09 14:00:00+00:00,10Y1001A1001A92E,MAW,2368,2022-02-09 13:00:00+00:00,2368,2561.0
2022-02-09 14:00:00+00:00,2022-02-09 15:00:00+00:00,10Y1001A1001A92E,MAW,2126,2022-02-09 14:00:00+00:00,2126,2442.0
2022-02-09 15:00:00+00:00,2022-02-09 16:00:00+00:00,10Y1001A1001A92E,MAW,1894,2022-02-09 15:00:00+00:00,1894,2407.0
2022-02-09 16:00:00+00:00,2022-02-09 17:00:00+00:00,10Y1001A1001A92E,MAW,1619,2022-02-09 16:00:00+00:00,1619,2422.0
2022-02-09 17:00:00+00:00,2022-02-09 18:00:00+00:00,10Y1001A1001A92E,MAW,1848,2022-02-09 17:00:00+00:00,1848,2628.0
2022-02-09 18:00:00+00:00,2022-02-09 19:00:00+00:00,10Y1001A1001A92E,MAW,1738,2022-02-09 18:00:00+00:00,1738,2774.0
2022-02-09 19:00:00+00:00,2022-02-09 20:00:00+00:00,10Y1001A1001A92E,MAW,1830,2022-02-09 19:00:00+00:00,1830,2582.0
2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,10Y1001A1001A92E,MAW,1796,2022-02-09 20:00:00+00:00,1796,2395.0
2022-02-09 21:00:00+00:00,2022-02-09 22:00:00+00:00,10Y1001A1001A92E,MAW,1850,2022-02-09 21:00:00+00:00,1850,2199.0
2022-02-09 22:00:00+00:00,2022-02-09 23:00:00+00:00,10Y1001A1001A92E,MAW,2171,2022-02-09 22:00:00+00:00,2171,1995.0
2022-02-09 23:00:00+00:00,2022-02-10 00:00:00+00:00,10Y1001A1001A92E,MAW,2044,2022-02-09 23:00:00+00:00,2044,1776.0
2022-02-10 00:00:00+00:00,2022-02-10 01:00:00+00:00,10Y1001A1001A92E,MAW,2080,2022-02-10 00:00:00+00:00,2080,1561.0
2022-02-10 01:00:00+00:00,2022-02-10 02:00:00+00:00,10Y1001A1001A92E,MAW,2247,2022-02-10 01:00:00+00:00,2247,1403.0
2022-02-10 02:00:00+00:00,2022-02-10 03:00:00+00:00,10Y1001A1001A92E,MAW,2486,2022-02-10 02:00:00+00:00,2486,1387.0
2022-02-10 03:00:00+00:00,2022-02-10 04:00:00+00:00,10Y1001A1001A92E,MAW,2174,2022-02-10 03:00:00+00:00,2174,1321.0
2022-02-10 04:00:00+00:00,2022-02-10 05:00:00+00:00,10Y1001A1001A92E,MAW,2324,2022-02-10 04:00:00+00:00,2324,1284.0
2022-02-10 05:00:00+00:00,2022-02-10 06:00:00+00:00,10Y1001A1001A92E,MAW,2451,2022-02-10 05:00:00+00:00,2451,1280.0
2022-02-10 06:00:00+00:00,2022-02-10 07:00:00+00:00,10Y1001A1001A92E,MAW,2626,2022-02-10 06:00:00+00:00,2626,1324.0
2022-02-10 07:00:00+00:00,2022-02-10 08:00:00+00:00,10Y1001A1001A92E,MAW,2590,2022-02-10 07:00:00+00:00,2590,1481.0
2022-02-10 08:00:00+00:00,2022-02-10 09:00:00+00:00,10Y1001A1001A92E,MAW,2868,2022-02-10 08:00:00+00:00,2868,1698.0
2022-02-10 09:00:00+00:00,2022-02-10 10:00:00+00:00,10Y1001A1001A92E,MAW,2862,2022-02-10 09:00:00+00:00,2862,1916.0
2022-02-10 10:00:00+00:00,2022-02-10 11:00:00+00:00,10Y1001A1001A92E,MAW,2374,2022-02-10 10:00:00+00:00,2374,2122.0
2022-02-10 11:00:00+00:00,2022-02-10 12:00:00+00:00,10Y1001A1001A92E,MAW,2368,2022-02-10 11:00:00+00:00,2368,2225.0
2022-02-10 12:00:00+00:00,2022-02-10 13:00:00+00:00,10Y1001A1001A92E,MAW,2124,2022-02-10 12:00:00+00:00,2124,2284.0
2022-02-10 13:00:00+00:00,2022-02-10 14:00:00+00:00,10Y1001A1001A92E,MAW,2074,2022-02-10 13:00:00+00:00,2074,2297.0
2022-02-10 14:00:00+00:00,2022-02-10 15:00:00+00:00,10Y1001A1001A92E,MAW,1972,2022-02-10 14:00:00+00:00,1972,2233.0
2022-02-10 15:00:00+00:00,2022-02-10 16:00:00+00:00,10Y1001A1001A92E,MAW,2176,2022-02-10 15:00:00+00:00,2176,2153.0
2022-02-10 16:00:00+00:00,2022-02-10 17:00:00+00:00,10Y1001A1001A92E,MAW,1508,2022-02-10 16:00:00+00:00,1508,2157.0
2022-02-10 17:00:00+00:00,2022-02-10 18:00:00+00:00,10Y1001A1001A92E,MAW,1305,2022-02-10 17:00:00+00:00,1305,2383.0
2022-02-10 18:00:00+00:00,2022-02-10 19:00:00+00:00,10Y1001A1001A92E,MAW,1242,2022-02-10 18:00:00+00:00,1242,2562.0
2022-02-10 19:00:00+00:00,2022-02-10 20:00:00+00:00,10Y1001A1001A92E,MAW,928,2022-02-10 19:00:00+00:00,928,2390.0
2022-02-10 20:00:00+00:00,2022-02-10 21:00:00+00:00,10Y1001A1001A92E,MAW,700,2022-02-10 20:00:00+00:00,700,2185.0
2022-02-10 21:00:00+00:00,2022-02-10 22:00:00+00:00,10Y1001A1001A92E,MAW,511,2022-02-10 21:00:00+00:00,511,2004.0
2022-02-10 22:00:00+00:00,2022-02-10 23:00:00+00:00,10Y1001A1001A92E,MAW,301,2022-02-10 22:00:00+00:00,301,1848.0
2022-02-10 23:00:00+00:00,2022-02-11 00:00:00+00:00,10Y1001A1001A92E,MAW,212,2022-02-10 23:00:00+00:00,212,1680.0
2022-02-11 00:00:00+00:00,2022-02-11 01:00:00+00:00,10Y1001A1001A92E,MAW,259,2022-02-11 00:00:00+00:00,259,1497.0
2022-02-11 01:00:00+00:00,2022-02-11 02:00:00+00:00,10Y1001A1001A92E,MAW,219,2022-02-11 01:00:00+00:00,219,1358.0
2022-02-11 02:00:00+00:00,2022-02-11 03:00:00+00:00,10Y1001A1001A92E,MAW,205,2022-02-11 02:00:00+00:00,205,1321.0
2022-02-11 03:00:00+00:00,2022-02-11 04:00:00+00:00,10Y1001A1001A92E,MAW,248,2022-02-11 03:00:00+00:00,248,1258.0
2022-02-11 04:00:00+00:00,2022-02-11 05:00:00+00:00,10Y1001A1001A92E,MAW,294,2022-02-11 04:00:00+00:00,294,1190.0
